index,shape-type,vertex-index,axis-0,axis-1,axis-2
1596,rectangle,1,2.0,304.99935744,1486.0004761599998
1596,rectangle,2,2.0,304.99935744,1499.00048384
1596,rectangle,3,2.0,290.99936255999995,1499.00048384
1597,rectangle,0,2.0,90.0000768,615.00102656
1597,rectangle,1,2.0,110.0000256,615.00102656
1597,rectangle,2,2.0,110.0000256,633.00102144
1597,rectangle,3,2.0,90.0000768,633.00102144
1598,rectangle,0,2.0,296.99977728,626.99964416
1598,rectangle,1,2.0,309.99977472,626.99964416
1598,rectangle,2,2.0,309.99977472,639.99965184
1598,rectangle,3,2.0,296.99977728,639.99965184
1599,rectangle,0,2.0,501.0004224,688.000512
1599,rectangle,1,2.0,518.0004096,688.000512
1599,rectangle,2,2.0,518.0004096,704.000512
1599,rectangle,3,2.0,501.0004224,704.000512
1600,rectangle,0,2.0,154.000512,1702.999552
1600,rectangle,1,2.0,166.000512,1702.999552
1600,rectangle,2,2.0,166.000512,1718.999552
1600,rectangle,3,2.0,154.000512,1718.999552
1601,rectangle,0,2.0,1150.9995264,1151.0009241599998
1601,rectangle,1,2.0,1166.9995776,1151.0009241599998
1601,rectangle,2,2.0,1166.9995776,1164.00093184
1601,rectangle,3,2.0,1150.9995264,1164.00093184
1602,rectangle,0,2.0,5.0000025599999995,322.999808
1602,rectangle,1,2.0,19.99999488,322.999808
1602,rectangle,2,2.0,19.99999488,338.999808
1602,rectangle,3,2.0,5.0000025599999995,338.999808
1603,rectangle,0,2.0,189.99959040000002,1038.99961344
1603,rectangle,1,2.0,205.9996416,1038.99961344
1603,rectangle,2,2.0,205.9996416,1052.99961856
1603,rectangle,3,2.0,189.99959040000002,1052.99961856
1604,rectangle,0,2.0,1175.0002944,1115.00060672
1604,rectangle,1,2.0,1192.0002815999999,1115.00060672
1604,rectangle,2,2.0,1192.0002815999999,1130.0006092800002
1604,rectangle,3,2.0,1175.0002944,1130.0006092800002
1605,rectangle,0,2.0,810.0007372800001,1492.99996672
1605,rectangle,1,2.0,823.0007347200001,1492.99996672
1605,rectangle,2,2.0,823.0007347200001,1507.9999692800002
1605,rectangle,3,2.0,810.0007372800001,1507.9999692800002
1606,rectangle,0,2.0,218.99927040000003,469.99967744
1606,rectangle,1,2.0,234.9993216,469.99967744
1606,rectangle,2,2.0,234.9993216,483.99968256
1606,rectangle,3,2.0,218.99927040000003,483.99968256
1607,rectangle,0,2.0,1449.00051456,593.99936
1607,rectangle,1,2.0,1463.00050944,593.99936
1607,rectangle,2,2.0,1463.00050944,609.99936
1607,rectangle,3,2.0,1449.00051456,609.99936
1608,rectangle,0,2.0,542.00019456,531.000832
1608,rectangle,1,2.0,556.00018944,531.000832
1608,rectangle,2,2.0,556.00018944,547.000832
1608,rectangle,3,2.0,542.00019456,547.000832
1609,rectangle,0,2.0,716.0004096,1414.00070144
1609,rectangle,1,2.0,735.0004223999999,1414.00070144
1609,rectangle,2,2.0,735.0004223999999,1428.00070656
1609,rectangle,3,2.0,716.0004096,1428.00070656
1610,rectangle,0,2.0,486.999552,1560.99913728
1610,rectangle,1,2.0,511.99948800000004,1560.99913728
1610,rectangle,2,2.0,511.99948800000004,1577.9991347199998
1610,rectangle,3,2.0,486.999552,1577.9991347199998
1611,rectangle,0,2.0,765.9995904,347.999744
1611,rectangle,1,2.0,781.9996415999999,347.999744
1611,rectangle,2,2.0,781.9996415999999,363.999744
1611,rectangle,3,2.0,765.9995904,363.999744
1612,rectangle,0,2.0,322.00045056,618.0001587200001
1612,rectangle,1,2.0,336.00044544,618.0001587200001
1612,rectangle,2,2.0,336.00044544,633.00016128
1612,rectangle,3,2.0,322.00045056,633.00016128
1613,rectangle,0,2.0,386.99936256,420.99980287999995
1613,rectangle,1,2.0,400.99935744000004,420.99980287999995
1613,rectangle,2,2.0,400.99935744000004,432.99981312
1613,rectangle,3,2.0,386.99936256,432.99981312
1614,rectangle,0,2.0,490.99964927999997,336.000512
1614,rectangle,1,2.0,503.99964672,336.000512
1614,rectangle,2,2.0,503.99964672,352.000512
1614,rectangle,3,2.0,490.99964927999997,352.000512
1615,rectangle,0,2.0,105.00002304,141.00006912
1615,rectangle,1,2.0,120.00001535999999,141.00006912
1615,rectangle,2,2.0,120.00001535999999,156.00007168
1615,rectangle,3,2.0,105.00002304,156.00007168
1616,rectangle,0,2.0,1323.9999744000002,1323.00044288
1616,rectangle,1,2.0,1340.9999616,1323.00044288
1616,rectangle,2,2.0,1340.9999616,1335.00045312
1616,rectangle,3,2.0,1323.9999744000002,1335.00045312
1617,rectangle,0,2.0,28.000051199999998,1721.00089856
1617,rectangle,1,2.0,61.000089599999995,1721.00089856
1617,rectangle,2,2.0,61.000089599999995,1739.00089344
1617,rectangle,3,2.0,28.000051199999998,1739.00089344
1618,rectangle,0,2.0,1378.0002815999999,145.9999744
1618,rectangle,1,2.0,1398.0002303999997,145.9999744
1618,rectangle,2,2.0,1398.0002303999997,161.9999744
1618,rectangle,3,2.0,1378.0002815999999,161.9999744
1619,rectangle,0,2.0,1230.9995520000002,1562.000896
1619,rectangle,1,2.0,1253.999616,1562.000896
1619,rectangle,2,2.0,1253.999616,1578.000896
1619,rectangle,3,2.0,1230.9995520000002,1578.000896
1620,rectangle,0,2.0,587.9994624,582.000128
1620,rectangle,1,2.0,604.9994496,582.000128
1620,rectangle,2,2.0,604.9994496,598.000128
1620,rectangle,3,2.0,587.9994624,598.000128
1621,rectangle,0,2.0,1155.0000384,1500.99945472
1621,rectangle,1,2.0,1172.0000255999998,1500.99945472
1621,rectangle,2,2.0,1172.0000255999998,1515.9994572800001
1621,rectangle,3,2.0,1155.0000384,1515.9994572800001
1622,rectangle,0,2.0,1092.9993215999998,306.99964416
1622,rectangle,1,2.0,1111.9993344,306.99964416
1622,rectangle,2,2.0,1111.9993344,319.99965183999996
1622,rectangle,3,2.0,1092.9993215999998,319.99965183999996
1623,rectangle,0,2.0,573.99980544,938.0010188800001
1623,rectangle,1,2.0,583.99981056,938.0010188800001
1623,rectangle,2,2.0,583.99981056,950.00102912
1623,rectangle,3,2.0,573.99980544,950.00102912
1624,rectangle,0,2.0,210.99987456,142.0000256
1624,rectangle,1,2.0,224.99986943999997,142.0000256
1624,rectangle,2,2.0,224.99986943999997,158.0000256
1624,rectangle,3,2.0,210.99987456,158.0000256
1625,rectangle,0,2.0,29.999923199999998,796.99974144
1625,rectangle,1,2.0,48.0,796.99974144
1625,rectangle,2,2.0,48.0,810.99974656
1625,rectangle,3,2.0,29.999923199999998,810.99974656
1626,rectangle,0,2.0,596.00060928,1608.99926016
1626,rectangle,1,2.0,609.0006067200001,1608.99926016
1626,rectangle,2,2.0,609.0006067200001,1621.9992678400001
1626,rectangle,3,2.0,596.00060928,1621.9992678400001
1627,rectangle,0,2.0,1.999979520000002,388.00099328
1627,rectangle,1,2.0,18.000030719999998,388.00099328
1627,rectangle,2,2.0,18.000030719999998,405.00099072
1627,rectangle,3,2.0,1.999979520000002,405.00099072
1628,rectangle,0,2.0,1282.00045056,198.999552
1628,rectangle,1,2.0,1296.00044544,198.999552
1628,rectangle,2,2.0,1296.00044544,214.999552
1628,rectangle,3,2.0,1282.00045056,214.999552
1629,rectangle,0,2.0,820.0001587200001,1172.99968
1629,rectangle,1,2.0,831.00016128,1172.99968
1629,rectangle,2,2.0,831.00016128,1188.99968
1629,rectangle,3,2.0,820.0001587200001,1188.99968
1630,rectangle,0,2.0,1312.00006656,121.00004864
1630,rectangle,1,2.0,1326.00006144,121.00004864
1630,rectangle,2,2.0,1326.00006144,132.00004096
1630,rectangle,3,2.0,1312.00006656,132.00004096
1631,rectangle,0,2.0,1248.0002304000002,898.99923456
1631,rectangle,1,2.0,1265.0002176,898.99923456
1631,rectangle,2,2.0,1265.0002176,916.99922944
1631,rectangle,3,2.0,1248.0002304000002,916.99922944
1632,rectangle,0,2.0,566.9992704,1710.99961344
1632,rectangle,1,2.0,583.9992576000001,1710.99961344
1632,rectangle,2,2.0,583.9992576000001,1724.99961856
1632,rectangle,3,2.0,566.9992704,1724.99961856
1633,rectangle,0,2.0,428.00060928000005,1150.0003532800001
1633,rectangle,1,2.0,441.00060672000006,1150.0003532800001
1633,rectangle,2,2.0,441.00060672000006,1167.00035072
1633,rectangle,3,2.0,428.00060928000005,1167.00035072
1634,rectangle,0,2.0,1457.0006784000002,1106.99907072
1634,rectangle,1,2.0,1474.0006656,1106.99907072
1634,rectangle,2,2.0,1474.0006656,1121.9990732800002
1634,rectangle,3,2.0,1457.0006784000002,1121.9990732800002
1635,rectangle,0,2.0,992.99971584,289.99919616
1635,rectangle,1,2.0,1007.9997081600001,289.99919616
1635,rectangle,2,2.0,1007.9997081600001,302.99920383999995
1635,rectangle,3,2.0,992.99971584,302.99920383999995
1636,rectangle,0,2.0,427.00061184000003,1660.0003174400001
1636,rectangle,1,2.0,442.0006041600001,1660.0003174400001
1636,rectangle,2,2.0,442.0006041600001,1674.00032256
1636,rectangle,3,2.0,427.00061184000003,1674.00032256
1637,rectangle,0,2.0,1338.0006758400002,863.00063744
1637,rectangle,1,2.0,1353.00066816,863.00063744
1637,rectangle,2,2.0,1353.00066816,877.00064256
1637,rectangle,3,2.0,1338.0006758400002,877.00064256
1638,rectangle,0,2.0,1059.9998976,1195.00077056
1638,rectangle,1,2.0,1078.9999104,1195.00077056
1638,rectangle,2,2.0,1078.9999104,1213.0007654400001
1638,rectangle,3,2.0,1059.9998976,1213.0007654400001
1639,rectangle,0,2.0,1169.00073984,1139.99935488
1639,rectangle,1,2.0,1184.0007321599999,1139.99935488
1639,rectangle,2,2.0,1184.0007321599999,1151.99936512
1639,rectangle,3,2.0,1169.00073984,1151.99936512
1640,rectangle,0,2.0,386.00016383999997,1593.9991347199998
1640,rectangle,1,2.0,401.00015616,1593.9991347199998
1640,rectangle,2,2.0,401.00015616,1608.99913728
1640,rectangle,3,2.0,386.00016383999997,1608.99913728
1641,rectangle,0,2.0,1048.0007424,1654.99967488
1641,rectangle,1,2.0,1065.0007295999999,1654.99967488
1641,rectangle,2,2.0,1065.0007295999999,1666.9996851199999
1641,rectangle,3,2.0,1048.0007424,1666.9996851199999
1642,rectangle,0,2.0,1479.9992678400001,309.00082688
1642,rectangle,1,2.0,1494.99926016,309.00082688
1642,rectangle,2,2.0,1494.99926016,321.00083712
1642,rectangle,3,2.0,1479.9992678400001,321.00083712
1643,rectangle,0,2.0,1172.0007321599999,1180.0000307199998
1643,rectangle,1,2.0,1181.00073984,1180.0000307199998
1643,rectangle,2,2.0,1181.00073984,1195.00003328
1643,rectangle,3,2.0,1172.0007321599999,1195.00003328
1644,rectangle,0,2.0,463.99990272,959.0009241600001
1644,rectangle,1,2.0,474.99990528,959.0009241600001
1644,rectangle,2,2.0,474.99990528,972.00093184
1644,rectangle,3,2.0,463.99990272,972.00093184
1645,rectangle,0,2.0,906.0,1568.99974144
1645,rectangle,1,2.0,918.0,1568.99974144
1645,rectangle,2,2.0,918.0,1574.99974656
1645,rectangle,3,2.0,906.0,1574.99974656
1646,rectangle,0,2.0,396.0002304,1515.9995801599998
1646,rectangle,1,2.0,412.00028160000005,1515.9995801599998
1646,rectangle,2,2.0,412.00028160000005,1528.99958784
1646,rectangle,3,2.0,396.0002304,1528.99958784
1647,rectangle,0,2.0,537.9997132799999,1161.000448
1647,rectangle,1,2.0,550.9997107199999,1161.000448
1647,rectangle,2,2.0,550.9997107199999,1177.000448
1647,rectangle,3,2.0,537.9997132799999,1177.000448
1648,rectangle,0,2.0,1020.0003225600001,835.00009472
1648,rectangle,1,2.0,1034.0003174400001,835.00009472
1648,rectangle,2,2.0,1034.0003174400001,850.00009728
1648,rectangle,3,2.0,1020.0003225600001,850.00009728
1649,rectangle,0,2.0,859.00067328,1221.00099072
1649,rectangle,1,2.0,872.00067072,1221.00099072
1649,rectangle,2,2.0,872.00067072,1236.00099328
1649,rectangle,3,2.0,859.00067328,1236.00099328
1650,rectangle,0,2.0,732.0002304000001,777.00073472
1650,rectangle,1,2.0,748.0002816,777.00073472
1650,rectangle,2,2.0,748.0002816,792.00073728
1650,rectangle,3,2.0,732.0002304000001,792.00073728
1651,rectangle,0,2.0,506.99996159999995,557.999616
1651,rectangle,1,2.0,525.9999743999999,557.999616
1651,rectangle,2,2.0,525.9999743999999,573.999616
1651,rectangle,3,2.0,506.99996159999995,573.999616
1652,rectangle,0,2.0,790.9996185599999,1539.0004224000002
1652,rectangle,1,2.0,804.99961344,1539.0004224000002
1652,rectangle,2,2.0,804.99961344,1560.0004096
1652,rectangle,3,2.0,790.9996185599999,1560.0004096
1653,rectangle,0,2.0,52.00003584,1700.0004198400002
1653,rectangle,1,2.0,67.00002816,1700.0004198400002
1653,rectangle,2,2.0,67.00002816,1719.00041216
1653,rectangle,3,2.0,52.00003584,1719.00041216
1654,rectangle,0,2.0,1012.00003584,1930.00015872
1654,rectangle,1,2.0,1027.00002816,1930.00015872
1654,rectangle,2,2.0,1027.00002816,1945.0001612800002
1654,rectangle,3,2.0,1012.00003584,1945.0001612800002
1655,rectangle,0,2.0,1097.000064,267.00015616
1655,rectangle,1,2.0,1109.000064,267.00015616
1655,rectangle,2,2.0,1109.000064,280.00016383999997
1655,rectangle,3,2.0,1097.000064,280.00016383999997
1656,rectangle,0,2.0,396.99958272000003,325.99952384
1656,rectangle,1,2.0,407.99958528,325.99952384
1656,rectangle,2,2.0,407.99958528,336.99951616000004
1656,rectangle,3,2.0,396.99958272000003,336.99951616000004
1657,rectangle,0,2.0,24.99998208,62.99990016
1657,rectangle,1,2.0,37.99997952,62.99990016
1657,rectangle,2,2.0,37.99997952,75.99990784
1657,rectangle,3,2.0,24.99998208,75.99990784
1658,rectangle,0,2.0,12.999936000000002,290.000384
1658,rectangle,1,2.0,31.999948800000002,290.000384
1658,rectangle,2,2.0,31.999948800000002,306.000384
1658,rectangle,3,2.0,12.999936000000002,306.000384
1659,rectangle,0,2.0,466.99964927999997,469.00054016
1659,rectangle,1,2.0,479.99964672,469.00054016
1659,rectangle,2,2.0,479.99964672,482.00054783999997
1659,rectangle,3,2.0,466.99964927999997,482.00054783999997
1660,rectangle,0,2.0,994.99964928,241.99993343999998
1660,rectangle,1,2.0,1007.99964672,241.99993343999998
1660,rectangle,2,2.0,1007.99964672,255.99993856
1660,rectangle,3,2.0,994.99964928,255.99993856
1661,rectangle,0,2.0,819.0000384,1742.99990016
1661,rectangle,1,2.0,836.0000256000001,1742.99990016
1661,rectangle,2,2.0,836.0000256000001,1755.99990784
1661,rectangle,3,2.0,819.0000384,1755.99990784
1662,rectangle,0,2.0,4.000005120000001,352.00006144
1662,rectangle,1,2.0,16.00000512,352.00006144
1662,rectangle,2,2.0,16.00000512,366.00006656
1662,rectangle,3,2.0,4.000005120000001,366.00006656
1663,rectangle,0,2.0,1164.9995212800002,966.0007014400001
1663,rectangle,1,2.0,1177.99951872,966.0007014400001
1663,rectangle,2,2.0,1177.99951872,980.00070656
1663,rectangle,3,2.0,1164.9995212800002,980.00070656
1664,rectangle,0,2.0,1291.9997184000001,1607.99954944
1664,rectangle,1,2.0,1307.9997696000003,1607.99954944
1664,rectangle,2,2.0,1307.9997696000003,1621.99955456
1664,rectangle,3,2.0,1291.9997184000001,1621.99955456
1665,rectangle,0,2.0,608.00057856,515.00009472
1665,rectangle,1,2.0,622.00057344,515.00009472
1665,rectangle,2,2.0,622.00057344,530.00009728
1665,rectangle,3,2.0,608.00057856,530.00009728
1666,rectangle,0,2.0,682.99958784,586.0001587200001
1666,rectangle,1,2.0,697.99958016,586.0001587200001
1666,rectangle,2,2.0,697.99958016,601.00016128
1666,rectangle,3,2.0,682.99958784,601.00016128
1667,rectangle,0,2.0,18.99999744,688.99936256
1667,rectangle,1,2.0,33.99998976,688.99936256
1667,rectangle,2,2.0,33.99998976,706.99935744
1667,rectangle,3,2.0,18.99999744,706.99935744
1668,rectangle,0,2.0,428.99974655999995,184.99995647999998
1668,rectangle,1,2.0,442.99974144,184.99995647999998
1668,rectangle,2,2.0,442.99974144,201.99995392
1668,rectangle,3,2.0,428.99974655999995,201.99995392
1669,rectangle,0,2.0,1172.9995776,270.00051712000004
1669,rectangle,1,2.0,1190.9996544,270.00051712000004
1669,rectangle,2,2.0,1190.9996544,290.00050688
1669,rectangle,3,2.0,1172.9995776,290.00050688
1670,rectangle,0,2.0,830.99939328,1157.00099072
1670,rectangle,1,2.0,843.9993907200001,1157.00099072
1670,rectangle,2,2.0,843.9993907200001,1172.00099328
1670,rectangle,3,2.0,830.99939328,1172.00099328
1671,rectangle,0,2.0,434.999424,250.99913216000002
1671,rectangle,1,2.0,446.999424,250.99913216000002
1671,rectangle,2,2.0,446.999424,263.99913984
1671,rectangle,3,2.0,434.999424,263.99913984
1672,rectangle,0,2.0,26.999976959999998,659.00054528
1672,rectangle,1,2.0,40.99997184,659.00054528
1672,rectangle,2,2.0,40.99997184,676.00054272
1672,rectangle,3,2.0,26.999976959999998,676.00054272
1673,rectangle,0,2.0,654.9997824,1538.000384
1673,rectangle,1,2.0,671.9997696,1538.000384
1673,rectangle,2,2.0,671.9997696,1554.000384
1673,rectangle,3,2.0,654.9997824,1554.000384
1674,rectangle,0,2.0,604.0006656,1656.99913728
1674,rectangle,1,2.0,622.0007424,1656.99913728
1674,rectangle,2,2.0,622.0007424,1673.9991347199998
1674,rectangle,3,2.0,604.0006656,1673.9991347199998
1675,rectangle,0,2.0,540.0003839999999,914.9999308800001
1675,rectangle,1,2.0,552.0003839999999,914.9999308800001
1675,rectangle,2,2.0,552.0003839999999,926.99994112
1675,rectangle,3,2.0,540.0003839999999,926.99994112
1676,rectangle,0,2.0,628.99997184,359.99926272
1676,rectangle,1,2.0,643.99996416,359.99926272
1676,rectangle,2,2.0,643.99996416,374.99926528
1676,rectangle,3,2.0,628.99997184,374.99926528
1677,rectangle,0,2.0,1062.99984384,229.99922688
1677,rectangle,1,2.0,1077.9998361599999,229.99922688
1677,rectangle,2,2.0,1077.9998361599999,241.99923712
1677,rectangle,3,2.0,1062.99984384,241.99923712
1678,rectangle,0,2.0,1274.9999616,1188.00099328
1678,rectangle,1,2.0,1293.9999744000002,1188.00099328
1678,rectangle,2,2.0,1293.9999744000002,1205.00099072
1678,rectangle,3,2.0,1274.9999616,1205.00099072
1679,rectangle,0,2.0,85.00001280000001,541.99945216
1679,rectangle,1,2.0,97.00001280000001,541.99945216
1679,rectangle,2,2.0,97.00001280000001,554.99945984
1679,rectangle,3,2.0,85.00001280000001,554.99945984
1680,rectangle,0,2.0,100.99997184000001,1427.00054528
1680,rectangle,1,2.0,115.99996416,1427.00054528
1680,rectangle,2,2.0,115.99996416,1444.0005427199999
1680,rectangle,3,2.0,100.99997184000001,1444.0005427199999
1681,rectangle,0,2.0,500.00060928000005,1406.00006656
1681,rectangle,1,2.0,513.0006067200001,1406.00006656
1681,rectangle,2,2.0,513.0006067200001,1424.00006144
1681,rectangle,3,2.0,500.00060928000005,1424.00006144
1682,rectangle,0,2.0,518.9999616,627.99996928
1682,rectangle,1,2.0,538.9999104000001,627.99996928
1682,rectangle,2,2.0,538.9999104000001,644.99996672
1682,rectangle,3,2.0,518.9999616,644.99996672
1683,rectangle,0,2.0,539.99958528,1001.00016128
1683,rectangle,1,2.0,552.99958272,1001.00016128
1683,rectangle,2,2.0,552.99958272,1018.0001587200001
1683,rectangle,3,2.0,539.99958528,1018.0001587200001
1684,rectangle,0,2.0,792.9994905599999,1328.000512
1684,rectangle,1,2.0,806.99948544,1328.000512
1684,rectangle,2,2.0,806.99948544,1344.000512
1684,rectangle,3,2.0,792.9994905599999,1344.000512
1685,rectangle,0,2.0,260.00040959999995,1459.9996825599999
1685,rectangle,1,2.0,279.0004224,1459.9996825599999
1685,rectangle,2,2.0,279.0004224,1477.99967744
1685,rectangle,3,2.0,260.00040959999995,1477.99967744
1686,rectangle,0,2.0,193.00022784,1624.00086016
1686,rectangle,1,2.0,208.00022016,1624.00086016
1686,rectangle,2,2.0,208.00022016,1637.0008678400002
1686,rectangle,3,2.0,193.00022784,1637.0008678400002
1687,rectangle,0,2.0,48.999936,79.00010496
1687,rectangle,1,2.0,67.0000128,79.00010496
1687,rectangle,2,2.0,67.0000128,97.00009984
1687,rectangle,3,2.0,48.999936,97.00009984
1688,rectangle,0,2.0,453.0004224,1647.99903744
1688,rectangle,1,2.0,470.00040959999995,1647.99903744
1688,rectangle,2,2.0,470.00040959999995,1661.99904256
1688,rectangle,3,2.0,453.0004224,1661.99904256
1689,rectangle,0,2.0,621.0004838399999,1635.999232
1689,rectangle,1,2.0,636.00047616,1635.999232
1689,rectangle,2,2.0,636.00047616,1651.999232
1689,rectangle,3,2.0,621.0004838399999,1651.999232
1690,rectangle,0,2.0,323.0002176,1279.000064
1690,rectangle,1,2.0,343.00016639999996,1279.000064
1690,rectangle,2,2.0,343.00016639999996,1302.000128
1690,rectangle,3,2.0,323.0002176,1302.000128
1691,rectangle,0,2.0,212.00054784,798.00064
1691,rectangle,1,2.0,227.00054015999999,798.00064
1691,rectangle,2,2.0,227.00054015999999,814.00064
1691,rectangle,3,2.0,212.00054784,814.00064
1692,rectangle,0,2.0,753.9995904,188.99994623999999
1692,rectangle,1,2.0,770.9995776000001,188.99994623999999
1692,rectangle,2,2.0,770.9995776000001,202.99995136
1692,rectangle,3,2.0,753.9995904,202.99995136
1693,rectangle,0,2.0,1286.99933184,1007.99961088
1693,rectangle,1,2.0,1301.9993241599998,1007.99961088
1693,rectangle,2,2.0,1301.9993241599998,1019.9996211199999
1693,rectangle,3,2.0,1286.99933184,1019.9996211199999
1694,rectangle,0,2.0,581.99990784,1488.99936256
1694,rectangle,1,2.0,596.99990016,1488.99936256
1694,rectangle,2,2.0,596.99990016,1506.99935744
1694,rectangle,3,2.0,581.99990784,1506.99935744
1695,rectangle,0,2.0,1067.9995238400002,277.00082688
1695,rectangle,1,2.0,1082.99951616,277.00082688
1695,rectangle,2,2.0,1082.99951616,289.00083712
1695,rectangle,3,2.0,1067.9995238400002,289.00083712
1696,rectangle,0,2.0,347.9993088,1677.99904256
1696,rectangle,1,2.0,368.9993472,1677.99904256
1696,rectangle,2,2.0,368.9993472,1695.99903744
1696,rectangle,3,2.0,347.9993088,1695.99903744
1697,rectangle,0,2.0,669.0004223999999,809.9992985599999
1697,rectangle,1,2.0,686.0004096,809.9992985599999
1697,rectangle,2,2.0,686.0004096,827.99929344
1697,rectangle,3,2.0,669.0004223999999,827.99929344
1698,rectangle,0,2.0,1423.9997184000001,1085.99945216
1698,rectangle,1,2.0,1440.9997056,1085.99945216
1698,rectangle,2,2.0,1440.9997056,1098.99945984
1698,rectangle,3,2.0,1423.9997184000001,1098.99945984
1699,rectangle,0,2.0,720.9993984,414.99977728
1699,rectangle,1,2.0,736.9994495999999,414.99977728
1699,rectangle,2,2.0,736.9994495999999,431.99977472
1699,rectangle,3,2.0,720.9993984,431.99977472
1700,rectangle,0,2.0,222.00070656,732.0006041600001
1700,rectangle,1,2.0,236.00070143999997,732.0006041600001
1700,rectangle,2,2.0,236.00070143999997,745.00061184
1700,rectangle,3,2.0,222.00070656,745.00061184
1701,rectangle,0,2.0,184.00074239999998,210.00022016
1701,rectangle,1,2.0,201.0007296,210.00022016
1701,rectangle,2,2.0,201.0007296,223.00022784
1701,rectangle,3,2.0,184.00074239999998,223.00022784
1702,rectangle,0,2.0,357.99974399999996,722.99907072
1702,rectangle,1,2.0,369.99974399999996,722.99907072
1702,rectangle,2,2.0,369.99974399999996,737.99907328
1702,rectangle,3,2.0,357.99974399999996,737.99907328
1703,rectangle,0,2.0,945.99965184,1432.99913728
1703,rectangle,1,2.0,960.99964416,1432.99913728
1703,rectangle,2,2.0,960.99964416,1449.9991347199998
1703,rectangle,3,2.0,945.99965184,1449.9991347199998
1704,rectangle,0,2.0,1272.0004147199998,1158.00098816
1704,rectangle,1,2.0,1283.00041728,1158.00098816
1704,rectangle,2,2.0,1283.00041728,1171.00099584
1704,rectangle,3,2.0,1272.0004147199998,1171.00099584
1705,rectangle,0,2.0,1307.0002175999998,1139.000832
1705,rectangle,1,2.0,1325.0002943999998,1139.000832
1705,rectangle,2,2.0,1325.0002943999998,1155.000832
1705,rectangle,3,2.0,1307.0002175999998,1155.000832
1706,rectangle,0,2.0,1187.9995238400002,1342.00064
1706,rectangle,1,2.0,1202.99951616,1342.00064
1706,rectangle,2,2.0,1202.99951616,1365.0007039999998
1706,rectangle,3,2.0,1187.9995238400002,1365.0007039999998
1707,rectangle,0,2.0,429.00054528,807.99983616
1707,rectangle,1,2.0,442.00054272,807.99983616
1707,rectangle,2,2.0,442.00054272,820.9998438399999
1707,rectangle,3,2.0,429.00054528,820.9998438399999
1708,rectangle,0,2.0,806.9999616,749.99990272
1708,rectangle,1,2.0,825.0000384,749.99990272
1708,rectangle,2,2.0,825.0000384,764.99990528
1708,rectangle,3,2.0,806.9999616,764.99990528
1709,rectangle,0,2.0,1387.9997184000001,863.000064
1709,rectangle,1,2.0,1403.9997696000003,863.000064
1709,rectangle,2,2.0,1403.9997696000003,879.000064
1709,rectangle,3,2.0,1387.9997184000001,879.000064
1710,rectangle,0,2.0,205.00016639999998,1666.00095744
1710,rectangle,1,2.0,221.00021759999996,1666.00095744
1710,rectangle,2,2.0,221.00021759999996,1680.00096256
1710,rectangle,3,2.0,205.00016639999998,1680.00096256
1711,rectangle,0,2.0,1456.0007424,893.99973888
1711,rectangle,1,2.0,1473.0007295999999,893.99973888
1711,rectangle,2,2.0,1473.0007295999999,905.9997491199999
1711,rectangle,3,2.0,1456.0007424,905.9997491199999
1712,rectangle,0,2.0,282.9997824,1278.00006656
1712,rectangle,1,2.0,298.99983360000004,1278.00006656
1712,rectangle,2,2.0,298.99983360000004,1296.00006144
1712,rectangle,3,2.0,282.9997824,1296.00006144
1713,rectangle,0,2.0,746.00016384,1636.00009216
1713,rectangle,1,2.0,761.0001561600001,1636.00009216
1713,rectangle,2,2.0,761.0001561600001,1649.00009984
1713,rectangle,3,2.0,746.00016384,1649.00009984
1714,rectangle,0,2.0,816.0001536000001,74.00003584000001
1714,rectangle,1,2.0,835.0001664,74.00003584000001
1714,rectangle,2,2.0,835.0001664,93.00002816
1714,rectangle,3,2.0,816.0001536000001,93.00002816
1715,rectangle,0,2.0,878.99939328,289.99919616
1715,rectangle,1,2.0,891.9993907200001,289.99919616
1715,rectangle,2,2.0,891.9993907200001,302.99920383999995
1715,rectangle,3,2.0,878.99939328,302.99920383999995
1716,rectangle,0,2.0,603.00009984,430.00047616
1716,rectangle,1,2.0,618.00009216,430.00047616
1716,rectangle,2,2.0,618.00009216,443.00048383999996
1716,rectangle,3,2.0,603.00009984,443.00048383999996
1717,rectangle,0,2.0,659.99958528,301.999616
1717,rectangle,1,2.0,672.99958272,301.999616
1717,rectangle,2,2.0,672.99958272,317.999616
1717,rectangle,3,2.0,659.99958528,317.999616
1718,rectangle,0,2.0,980.0006092799999,175.99990784
1718,rectangle,1,2.0,993.00060672,175.99990784
1718,rectangle,2,2.0,993.00060672,186.99990015999998
1718,rectangle,3,2.0,980.0006092799999,186.99990015999998
1719,rectangle,0,2.0,1031.9993855999999,868.99951616
1719,rectangle,1,2.0,1049.9994623999999,868.99951616
1719,rectangle,2,2.0,1049.9994623999999,881.9995238399999
1719,rectangle,3,2.0,1031.9993855999999,881.9995238399999
1720,rectangle,0,2.0,236.00048639999997,701.99945216
1720,rectangle,1,2.0,253.0004736,701.99945216
1720,rectangle,2,2.0,253.0004736,714.99945984
1720,rectangle,3,2.0,236.00048639999997,714.99945984
1721,rectangle,0,2.0,511.0005504,675.00095488
1721,rectangle,1,2.0,527.0006016,675.00095488
1721,rectangle,2,2.0,527.0006016,687.0009651199999
1721,rectangle,3,2.0,511.0005504,687.0009651199999
